BR_CODE,P_CODE,P_NAME,BAL_QTY,MRP,NET_SALE_RATE,GEN_DATE
RKM,31157,ODONIL AIR FR COMB MIX 4*72G,10,310,285,24-Sep-23
RKM,10639,ODONIL AIR FRE COMB MIX 4*48,5,172,168.56,24-Sep-23
RKM,610,ODONIL CITRUS GEL POCKET 10GM,8,65,57,24-Sep-23
RKM,903,ODONIL CTRUS ROOM FRESH 200ML,7,169,139,24-Sep-23
RKM,36244,ODONIL JASMI AIR.FRE SPR 200M,3,169,139,24-Sep-23
RKM,12677,ODONIL JASMIN AIR FRE 48GM,15,58,57.42,24-Sep-23
RKM,58088,ODONIL JASMIN FANT GEL 75 GM,17,80,79.2,24-Sep-23
RKM,4048,ODONIL LAVEN AIR FRESHE 48GM,12,58,57.42,24-Sep-23
RKM,58087,ODONIL MYS LAVENDER GEL 75 GM,4,80,79.2,24-Sep-23
RKM,12655,ODONIL NAT R/FR ROSE GA 240M,10,149,124,24-Sep-23
RKM,6992,ODONIL ORCHID AIR FRESH 48GM,2,58,57.42,24-Sep-23
RKM,894,ODONIL ORCHID AIR FRESH 72GM,1,90,89.1,24-Sep-23
RKM,58552,ODONIL R/FR OCEAN BREEZE 270M,2,149,124,24-Sep-23
RKM,12658,ODONIL ROSE AIR FRESH 48GM,17,58,57.42,24-Sep-23
RKM,612,ODONIL WI FOREST GEL POCK 10G,16,65,64.35,24-Sep-23
RKM,6387,ODONIL ZIPPER 3NX10G-30GM,3,175,173.25,24-Sep-23
RKM,53836,ODONIL ZIPPER CITRUS 10GM,9,60,59.4,24-Sep-23
RKM,53835,ODONIL ZIPPER LAVENDDER 10GM,12,60,59.4,24-Sep-23
RKM,55892,ODONIL ZIPPER ROSE 10 GM,14,65,64.35,24-Sep-23
RKM,4149,ODOPIC CLEANING POWDER 900 GM,12,25,24.75,24-Sep-23
RKM,42368,OIL 15 LIT  RISO RICE BRAN,1,2900,1899,24-Sep-23
RKM,3792,OIL 15 LIT FORTUNE SOYABIN J,1,2075,1799,24-Sep-23
RKM,29542,OIL 15 LIT GEMIINI SUN TIN,4,1950,1599,24-Sep-23
RKM,43706,OIL 15 LIT GEMINI DELUX JAR,2,2000,1649,24-Sep-23
RKM,1700,OIL 15 LIT GUINE GROUNDNUT J,1,3700,3075,24-Sep-23
RKM,2486,OIL 15 LIT SWEEKAR SUN JAR,2,2025,1699,24-Sep-23
RKM,58528,OIL 15LIT SVITY GOLD GRO-NUT,1,3600,2899,24-Sep-23
RKM,8005,OIL JAR 15 LIT FORTUNE SUN,1,2150,1649,24-Sep-23
RKM,31343,OIL TIN 15 LIT FORTUNE SUN,6,1975,1599,24-Sep-23
RKM,47385,ONION UNIT 1 BAG 5KG,38,135,135,24-Sep-23
RKM,59513,ORAL B 123 CLOVE BR (2+1) SOF,1,80,72,24-Sep-23
RKM,33189,ORAL B 3IN1 GERM PRO MED BRUS,2,20,18,24-Sep-23
RKM,59511,ORAL B CAV CHARCO BR 4 PC MED,3,120,108,24-Sep-23
RKM,59961,ORAL B CAV DEF BRUSH SOFT 6P,8,120,108,24-Sep-23
RKM,2147,ORAL B CD 6+2 BRUSH SOFT COMB,4,30,27,24-Sep-23
RKM,5684,ORAL B CHAR UT BRUSH 2+1 SOF,2,180,162,24-Sep-23
RKM,61228,ORAL B CRI CRO MED 2+2 BRUSH,4,160,144,24-Sep-23
RKM,9032,ORAL B CRIS GUM CARE (2+2)MED,7,190,171,24-Sep-23
RKM,41398,ORAL B KIDS SOFT BR @3 PC COM,10,50,45,24-Sep-23
RKM,58352,ORAL B SEN CAR 5P EX SOFT BR*,8,120,108,24-Sep-23
RKM,4369,ORAL B SEN WHIT 2+2 SOFT BRUS,3,135,121.5,24-Sep-23
RKM,58353,ORAL B SHINE CL WID CLOV BR S,1,25,22.5,24-Sep-23
RKM,33827,ORAL B SHINY CLEAN MED.BRUSH,1,18,16.2,24-Sep-23
RKM,62141,ORAL- B BAC BLAST 2+1 BR SOFT,3,198,178.2,24-Sep-23
RKM,43948,ORAL-B KIDS 10+2 MED BRUSH,3,20,18,24-Sep-23
RKM,4519,ORAL-B PRO HEALT SENS UT B2G1,1,180,162,24-Sep-23
RKM,55020,ORANGE YELLOW DUSTER 20*27,22,19,16,24-Sep-23
RKM,56541,OREO CAD DIPPED 50G,18,25,24.75,24-Sep-23
RKM,41111,OREO CHOCO CREAM BIS 113 GM,35,35,34.65,24-Sep-23
RKM,38939,OREO CHOCO CREAM BISCUI 50 G,161,10,9.9,24-Sep-23
RKM,43787,OREO CHOCO CREME 3X96GM,6,10,9.5,24-Sep-23
RKM,42999,OREO STRAWBERRY CREME 113 GM,53,35,34.65,24-Sep-23
RKM,42998,OREO STRAWBERRY CREME 43.75 G,117,10,9.9,24-Sep-23
RKM,38294,OREO VANILA CREAM BIS 43.7 GM,172,10,9.9,24-Sep-23
RKM,44315,OREO VANILLA CREAM 113.75GM,43,35,34.65,24-Sep-23
RKM,61047,ORIGNAL & HEAL BROWN SUGAR 1K,8,120,100,24-Sep-23
RKM,1951,OWA 100 GM ,11,68,62,24-Sep-23
RKM,41272,OWA 200 GM,12,116,116,24-Sep-23
RKM,1939,OWA 50 GM,20,38,34,24-Sep-23
RKM,55284,PAAWAK NATURE JAGGERY 450GM,5,110,98,24-Sep-23
RKM,1331,PANCHAMAL MIX DAL 250GM,13,50,50,24-Sep-23
RKM,1332,PANCHAMAL MIX DAL 500 GM,7,92,92,24-Sep-23
RKM,62610,PANEER PHOOL 100 GM,13,25,25,24-Sep-23
RKM,40476,PANTENE 2 IN 1 SS SHAM 200ML,5,210,180,24-Sep-23
RKM,43649,PANTENE HFC 2 IN 1 SHA 200ML,1,210,180,24-Sep-23
RKM,9760,PANTENE LONG BLACK SHA 200ML,3,180,178.2,24-Sep-23
RKM,43164,PANTENE SILK SMTH SHAMP 200ML,3,180,178.2,24-Sep-23
RKM,2733,PAPAD KHAR 100 GM,6,15,15,24-Sep-23
RKM,46912,PAPER CUP 150 ML ,1,55,50,24-Sep-23
RKM,51384,PAPER GLASS 200ML*,7,50,50,24-Sep-23
RKM,90538,PAPER GLASS 250 ML,8,65,65,24-Sep-23
RKM,8686,PAPER PLATE NO -3,1,30,30,24-Sep-23
RKM,8685,PAPER PLATE NO-4,4,25,20,24-Sep-23
RKM,8687,PAPER PLATE-5,15,25,25,24-Sep-23
RKM,55735,PAPER TEA GLASS 65 ML,4,25,25,24-Sep-23
RKM,3255,PAR 20-20 GOLD CHOC CHIP 400G,11,150,148.5,24-Sep-23
RKM,25888,PAR BIG KACHA MANGO B 217.8GM,10,50,49.5,24-Sep-23
RKM,61033,PARA AD SOFT TOUCH B/L 250M,2,220,110,24-Sep-23
RKM,34208,PARA ALOVERA COCO H-OIL 150M*,16,76,75.24,24-Sep-23
RKM,57453,PARACHUT AD GOLD HAIR OIL275M,2,122,120.78,24-Sep-23
RKM,43286,PARACHUTE AD COCO  B/L 250ML,1,250,125,24-Sep-23
RKM,57435,PARACHUTE AD GOLD HAIR OIL90M,2,46,45.08,24-Sep-23
RKM,35904,PARACHUTE ADV HOT OIL 90ML,3,55,53.9,24-Sep-23
RKM,38973,PARACHUTE ALOVERA  COC OIL250,15,130,120,24-Sep-23
RKM,1659,PARACHUTE COCO OIL 100 ML BTL,7,36,35.64,24-Sep-23
RKM,38930,PARACHUTE COCO OIL 175MLBTL*,22,63,62.37,24-Sep-23
RKM,1653,PARACHUTE COCO OIL 250ML BT,50,92,91,24-Sep-23
RKM,1654,PARACHUTE COCONUT OIL 500ML,46,182,172,24-Sep-23
RKM,41506,PARACHUTE DEEP NOURI B/L 400M,4,310,260,24-Sep-23
RKM,1637,PARACHUTE JASM H OIL 190 ML,10,84,83.16,24-Sep-23
RKM,7402,PARACHUTE JASM H OIL300M BT ,5,135,125,24-Sep-23
RKM,44467,PARI SUPER DELUXE TISSUE,3,30,29.7,24-Sep-23
RKM,26212,PARK AVENUE GD MOR DEO 150 ML,2,225,112.5,24-Sep-23
RKM,60571,PARK AVENUE VOYAGE DEO 150 ML,1,250,125,24-Sep-23
RKM,47882,PARL H&S CHO CHIP SANDW 400G*,24,150,75,24-Sep-23
RKM,33292,PARLE  MARIE 250GM,18,40,39.6,24-Sep-23
RKM,59184,PARLE 20-20 BUTER COKIES 200G,2,30,29.7,24-Sep-23
RKM,25846,PARLE 20-20 CASHW BUTTER200G,4,35,34.65,24-Sep-23
RKM,59946,PARLE 20-20 GOLD BIS 600 GM*,18,190,95,24-Sep-23
RKM,6511,PARLE 20-20 NICE SUG BIS500G*,11,150,75,24-Sep-23
RKM,54365,PARLE 20-20 NICE SUGER BIS150,62,30,29.7,24-Sep-23
RKM,59541,PARLE 2IN1 ECLAIRS CHOC 198GM,10,50,49.5,24-Sep-23
RKM,35273,PARLE BOURB CHO CRE BIS 167G,58,40,39.6,24-Sep-23
RKM,38032,PARLE CLASSIC SALTED WAF 52GM,35,30,29.7,24-Sep-23
RKM,39106,PARLE COCO CRUNCHY BIS 150GM,30,20,19.8,24-Sep-23
RKM,37763,PARLE COCONUT MELO BIS 84GM,81,10,9.9,24-Sep-23
RKM,59048,PARLE ELAICHI PREM RUSK 1 KG,11,200,170,24-Sep-23
RKM,45794,PARLE ELAICHI PREM RUSK 300GM,32,55,54.45,24-Sep-23
RKM,43218,PARLE ELAICHI PREM RUSK 400G,13,70,69.3,24-Sep-23
RKM,62080,PARLE FAB BOURBON CHOC 500G*,37,160,80,24-Sep-23
RKM,53865,PARLE FAB JAM-IN 495 GM*,9,180,90,24-Sep-23
RKM,55256,PARLE G GOLD BIS 1KG ,15,140,130,24-Sep-23
RKM,59004,PARLE G GOLD BIS 2 KG,9,285,270,24-Sep-23
RKM,42364,PARLE H&S CAFF MOCHA BIS 120,18,30,29.7,24-Sep-23
RKM,3097,PARLE H&S CHO & COFE BIS 308G,18,125,123.75,24-Sep-23
RKM,39104,PARLE H&S CHO COOKIES120GM ,92,30,29.7,24-Sep-23
RKM,53863,PARLE H&S CHOCCHIP COOK 400GM,18,150,148.5,24-Sep-23
RKM,58396,PARLE H&S CHOCO ROLL 250GM*,3,170,85,24-Sep-23
RKM,59537,PARLE H&S VANILA CR SAND 120G,53,30,29.7,24-Sep-23
RKM,59945,PARLE HAPPY HAP CHO BIS 400G*,13,140,70,24-Sep-23
RKM,39613,PARLE HAPPY HOME CHOCO B 60G,53,10,9.9,24-Sep-23
RKM,43571,PARLE HAPPY-HAPP JAM-IN 150GM,11,35,34.65,24-Sep-23
RKM,39615,PARLE JAM IN BLK CURRENT 150G,32,35,34.65,24-Sep-23
RKM,38033,PARLE KHATTA  MEETHA  MIX 200,16,50,25,24-Sep-23
RKM,56939,PARLE KHATTA MEETHA MIX 400G*,1,105,80,24-Sep-23
RKM,61229,PARLE KISMI ASORTED 245.5 GM,9,50,49.5,24-Sep-23
RKM,664,PARLE KISMI TOFFEE CHO 294G,8,50,49.5,24-Sep-23
RKM,55904,PARLE KRACK JAC BUT MAS 120G,38,50,25,24-Sep-23
RKM,3256,PARLE KRACK JAC BUT MAS 308GM,5,130,128.7,24-Sep-23
RKM,39252,PARLE KRACK JACK 400 GM,12,80,79.2,24-Sep-23
RKM,58753,PARLE KRACK JACK 700 GM,13,120,99,24-Sep-23
RKM,32445,PARLE KRACKJACK BIS 200 GM,34,40,39.6,24-Sep-23
RKM,33235,PARLE KRACKJACK BISCUIT 63GM,135,10,9.9,24-Sep-23
RKM,3257,PARLE MAGIX CHOCLATE 183.6GM,40,60,59.4,24-Sep-23
RKM,3258,PARLE MAGIX ORANGE 183.6GM,40,60,59.4,24-Sep-23
RKM,37843,PARLE MARIE BISCUIT 800 GM*,13,175,87.5,24-Sep-23
RKM,3750,PARLE MELODY CHOCOLATY 391G*,26,100,99,24-Sep-23
RKM,34086,PARLE MILANO CF CHOCO 250 GM*,25,180,90,24-Sep-23
RKM,55635,PARLE MILANO CHOCO CHIP 150G*,19,120,60,24-Sep-23
RKM,1014,PARLE MILK SHAKTI BIS 350GM*,25,100,50,24-Sep-23
RKM,58754,PARLE MONACO 800 GM,3,120,99,24-Sep-23
RKM,26313,PARLE MONACO CHEESLING 150GM,4,70,69.3,24-Sep-23
RKM,33049,PARLE MONACO CLASIC BIS 69.6G,154,10,9.9,24-Sep-23
RKM,10000,PARLE MONACO CLASSIC 400GM ,10,80,79.2,24-Sep-23
RKM,42002,PARLE MONACO CLASSIC BIS200 ,30,40,39.6,24-Sep-23
RKM,59543,PARLE MONACO PIZZA 300 GM,4,130,65,24-Sep-23
RKM,1049,PARLE MONACO ZEERA BIS 60GM,37,10,9.9,24-Sep-23
RKM,41124,PARLE NAMKEEN ALOO BHUJIA200G,17,60,30,24-Sep-23
RKM,41125,PARLE NAMKEEN BHUJIA SEV 200G,23,60,30,24-Sep-23
RKM,58733,PARLE NAMKEEN HOT-SP-MIX 200G,19,50,30,24-Sep-23
RKM,41127,PARLE NAMKEEN MOONG DAL 200GM,17,60,30,24-Sep-23
RKM,59535,PARLE NUTRI DIG COOKIES 1 KG*,7,270,135,24-Sep-23
RKM,1811,PARLE NUTRI HONEY&CRUN600GM*,11,180,90,24-Sep-23
RKM,35206,PARLE NUTRI LITE CRA BIS 200G,17,30,29.7,24-Sep-23
RKM,12496,PARLE OCCASIONS MELODY 188GM*,1,100,50,24-Sep-23
RKM,38556,PARLE TOP DELI-BUT-CRAC 250G,22,35,34.65,24-Sep-23
RKM,38586,PARLE TOP DELI-BUTT-CRA 73.5G,52,10,9.9,24-Sep-23
RKM,32854,PARLE- G BISCUITS 250GM ,76,25,24.75,24-Sep-23
RKM,34542,PARLE-G BIS 94GM,90,5,4.95,24-Sep-23
RKM,32916,PARLE-G BISCUITS 110 GM,88,10,9.9,24-Sep-23
RKM,2966,PARLE-G BISCUITS 800 GM*,18,90,82,24-Sep-23
RKM,37762,PARLE-G GOLD BIS 500 GM,9,75,74.25,24-Sep-23
RKM,43077,PARLE-G GOLD BISCUITS 100 GM,38,10,9.9,24-Sep-23
RKM,43043,PARLE-G GOLD BISCUITS 200GM,21,30,29.7,24-Sep-23
RKM,11773,PARLE-G OAT & BERR BUS 93.75G,3,10,9.9,24-Sep-23
RKM,56753,PAT HER WASH NEEM&ROSE POW 1K,39,70,69.3,24-Sep-23
RKM,46589,PAT HER WASH NEEM&SROSE 2 KG,8,138,136.62,24-Sep-23
RKM,56474,PAT HER WASH NI & LEM POW 1K,8,85,84.15,24-Sep-23
RKM,46594,PAT NEEM & ROSE DET CAKE 250G,4,15,14.85,24-Sep-23
RKM,1098,PATAL  POHA 500 GM,22,44,44,24-Sep-23
RKM,50172,PATAN HER LEM&NEEM POW 500G,34,43,42.57,24-Sep-23
RKM,47845,PATAN. SAUNDARYA AL. GEL60ML,5,50,49.5,24-Sep-23
RKM,50687,PATANJAL DIS-WASH TUB 600 GM,10,60,59.4,24-Sep-23
RKM,54093,PATANJALI  D/W BAR 4*225GM,5,72,71.28,24-Sep-23
RKM,32393,PATANJALI AAROGYA BISC88.33GM,2,10,9.9,24-Sep-23
RKM,51052,PATANJALI AL-VERA CLESER 200,1,100,99,24-Sep-23
RKM,46755,PATANJALI ALOE VERA SOAP 150,11,44,43.56,24-Sep-23
RKM,46954,PATANJALI ALOEVERA GEL 150M ,5,100,99,24-Sep-23
RKM,10265,PATANJALI ANTI DAN SHAM200M ,2,130,128.7,24-Sep-23
RKM,1559,PATANJALI ATTA DOODH RUSK300G,1,50,49.5,24-Sep-23
RKM,11971,PATANJALI COCONUT OIL 200ML ,3,85,84.15,24-Sep-23
RKM,46617,PATANJALI COW GHEE 1LTR,12,720,710,24-Sep-23
RKM,46749,PATANJALI COW GHEE 200ML,15,150,147,24-Sep-23
RKM,46618,PATANJALI COW GHEE 500ML,12,355,350,24-Sep-23
RKM,50454,PATANJALI D-K AD DEN CR100G*,11,90,89.1,24-Sep-23
RKM,1565,PATANJALI DANT KANTI T/P100 ,20,60,59.4,24-Sep-23
RKM,1562,PATANJALI DANT KANTI T/P200 ,12,115,113.85,24-Sep-23
RKM,52572,PATANJALI DANT KANTI VL300G ,8,160,158.4,24-Sep-23
RKM,56648,PATANJALI DANT KNTI T/P 600G*,5,280,265,24-Sep-23
RKM,3989,PATANJALI DOODH BISCUITS800GM,24,125,99,24-Sep-23
RKM,57621,PATANJALI HALDI CHAN 75*4 COM,9,87,86.13,24-Sep-23
RKM,1554,PATANJALI HALDI CHAN SOAP75,12,23,22.77,24-Sep-23
RKM,46595,PATANJALI HALDI-CHAN KNTI150,2,44,43.56,24-Sep-23
RKM,46625,PATANJALI HONEY 500GM*,6,210,205,24-Sep-23
RKM,10262,PATANJALI K-K REETHA SHAM 180,1,120,118.8,24-Sep-23
RKM,46590,PATANJALI KESH KANTI120ML,1,130,128.7,24-Sep-23
RKM,10266,PATANJALI M-PROTEIN SHAM 180,4,120,118.8,24-Sep-23
RKM,13128,PATANJALI MARIE BISCUITS 250G,3,35,34.65,24-Sep-23
RKM,58527,PATANJALI MUSTARD OIL 1LT (P),11,150,148,24-Sep-23
RKM,46903,PATANJALI MUSTARD OIL 1LT BT,28,150,148,24-Sep-23
RKM,24726,PATANJALI NAMKKEN BISCUIT 80G,3,10,9.9,24-Sep-23
RKM,10264,PATANJALI NATURAL SHAM 200ML,2,100,99,24-Sep-23
RKM,46704,PATANJALI SAUNDARYA F/W 60GM,1,70,69.3,24-Sep-23
RKM,10263,PATANJALI SHIKAKAI SHAM 200M,1,120,118.8,24-Sep-23
RKM,26500,PATANJALI SU D-WASH BAR 175G,6,10,9.9,24-Sep-23
RKM,52258,PATANJALI SUPER D/W BAR 225G,20,24,23.76,24-Sep-23
RKM,35824,PEARS PURE & GENT SOAP 500G+,5,372,297,24-Sep-23
RKM,41871,PEARS PURE & GENT SOAP 75GM+,5,54,53.46,24-Sep-23
RKM,28597,PEARS PURE & GENT SOAP3*75G+,8,162,160.38,24-Sep-23
RKM,25510,PEARS PURE & GENTLE SOAP 50G+,11,22,21.78,24-Sep-23
RKM,37525,PEARS PURE AND GENTLE 375G+,15,228,183,24-Sep-23
RKM,43770,PEARS SOFT & FRESH SOAP125*3+,8,339,329,24-Sep-23
RKM,7475,PEPSI 600 ML BTL,4,38,37.62,24-Sep-23
RKM,41189,PEPSODENT GERM CHECK 100GM,12,65,64.35,24-Sep-23
RKM,40211,PEPSODENT GERMICHECK 200G+,6,115,104,24-Sep-23
RKM,44911,PERFUME 100 ML RS 149,1,149,149,24-Sep-23
RKM,44676,PERFUME 50 ML RS 109,7,249,109,24-Sep-23
RKM,1218,PHILIPS 10W LED BULB CDL B22,3,200,120,24-Sep-23
RKM,60857,PHILIPS 16W LED BULB CDL B22,4,390,210,24-Sep-23
RKM,1217,PHILIPS 5W LED BULB CDL B22,3,145,95,24-Sep-23
RKM,2640,PHILIPS 9W 5 STAR LED BULB,6,195,95,24-Sep-23
RKM,60858,PHILIPS DECO RED 0.5W,4,120,60,24-Sep-23
RKM,1197,PHILIPS DECO WHITE 0.5W,2,120,60,24-Sep-23
RKM,46047,PHP APPLE CIDER VINEGAR 500ML,3,199,99.5,24-Sep-23
RKM,2875,PHP SWEET AMLA CANDY 250GM,12,170,85,24-Sep-23
RKM,2198,PISTA KHARA 100 GM,5,198,198,24-Sep-23
RKM,40267,PISTA KHARA 200 GM ,12,358,358,24-Sep-23
RKM,2629,PISTA KHARA 50 GM,8,108,108,24-Sep-23
RKM,2427,PISTA SADA 100 GM,7,268,268,24-Sep-23
RKM,6042,PISTA SADA 50 GM,11,155,155,24-Sep-23
RKM,3083,PITAARA EAT SOAN PAPDI 200 GM,117,80,40,24-Sep-23
RKM,3246,PITAARS EAT GULAB JAMUN  1KG,18,250,99,24-Sep-23
RKM,3244,PITAARS EATABLE RASGULLA 1KG,19,250,99,24-Sep-23
RKM,52003,PITAMBARI DEEPSHAKTI OIL900ML,20,210,149,24-Sep-23
RKM,28360,PITAMBARI DISH W-BAR 3*200 GM,42,52,26,24-Sep-23
RKM,41270,PITAMBARI DISH WASH JAR 700G,8,75,74.25,24-Sep-23
RKM,42354,PITAMBARI ROOPERI 50 ML,14,110,108.9,24-Sep-23
RKM,51718,PITAMBARI RUCH JAGGERY POW500,16,85,70,24-Sep-23
RKM,32021,PITAMBARI SHINING POW 1 KG,14,280,140,24-Sep-23
RKM,60773,PITAMBARI SHINING POW 150 GM*,89,45,44.55,24-Sep-23
RKM,33280,PNTN CONDI HFC 180ML,3,209,206.91,24-Sep-23
RKM,34115,POND DREAM PINK LILY TALC200*,6,215,212.85,24-Sep-23
RKM,60384,POND PINEAPPLE SHEET MASK 25M,3,75,55,24-Sep-23
RKM,42266,PONDS  BB+ NATURAL CRE 18G,8,160,142,24-Sep-23
RKM,434,PONDS DREAMFLOWER TALC 100GM,12,110,108.9,24-Sep-23
RKM,217,PONDS DREAMFLOWER TALC 400GM,5,345,330,24-Sep-23
RKM,493,PONDS MAGIC TALC 100 GM+,5,135,133.65,24-Sep-23
RKM,219,PONDS MAGIC TALC 400 GM,3,370,355,24-Sep-23
RKM,33841,PONDS PURE DETOX F/W 200GM,4,425,420.75,24-Sep-23
RKM,57901,PONDS ROSE BODY LOTION 275 ML,3,330,246,24-Sep-23
RKM,362,PONDS SAND RADIANC TALC 100G,7,135,133.65,24-Sep-23
RKM,224,PONDS SANDAL TALC 300 G+,6,350,335,24-Sep-23
RKM,54062,PONDS STAR LT TALC 100GM,3,135,133.65,24-Sep-23
RKM,60385,PONDS TOMATO SHEET MASK 25 ML,2,75,55,24-Sep-23
RKM,41498,PONDS TRIPLE VT MOIS LOT 275M,2,330,230,24-Sep-23
RKM,42560,POOJA AASAN 1 PC,11,49,49,24-Sep-23
RKM,8945,POOJA ATTAR BTL,11,10,8,24-Sep-23
RKM,12317,POOJA BLACK ABIR,15,5,5,24-Sep-23
RKM,3066,POOJA GHEE 100G,6,100,60,24-Sep-23
RKM,3067,POOJA GHEE 250G,6,250,90,24-Sep-23
RKM,38795,POOJA GULAL ABIR,17,5,5,24-Sep-23
RKM,2203,POOJA HALDI POWDER,15,5,5,24-Sep-23
RKM,7783,POOJA JANEV WHITE,10,5,5,24-Sep-23
RKM,50328,POOJA KUMKUM,15,5,5,24-Sep-23
RKM,9791,POOJA KUMKUM BOTTLE,18,10,10,24-Sep-23
RKM,2206,POOJA OTI,11,15,15,24-Sep-23
RKM,12476,POOJA PURE HONEY BTL,11,10,8,24-Sep-23
RKM,2204,POOJA RED CLOTH,11,30,28,24-Sep-23
RKM,53375,POOJA SINDHUR,15,5,5,24-Sep-23
RKM,2205,POOJA YELLOW CLOTH,26,30,28,24-Sep-23
RKM,54212,PRAKASH CHATANI GROUNUT 100GM,1,50,49.5,24-Sep-23
RKM,61096,PRAKASH KANDA LASUN MAS 200GM,8,66,65.34,24-Sep-23
RKM,54217,PRAKASH KOL ANDDA RASS M 25GM,1,30,29.4,24-Sep-23
RKM,54220,PRAKASH KOL CHIC RASSA M 25GM,8,30,29.7,24-Sep-23
RKM,54221,PRAKASH KOL CHIC SUKKH M 25GM,4,30,29.7,24-Sep-23
RKM,54219,PRAKASH KOL CHICK BIRY M 25GM,5,30,29.7,24-Sep-23
RKM,54224,PRAKASH KOL MUTTON BIR M 30GM,3,30,29.4,24-Sep-23
RKM,54226,PRAKASH KOL MUTTON SUK M 25GM,7,30,29.7,24-Sep-23
RKM,54231,PRAKASH KOL THECHA KOL100GM,8,30,29.7,24-Sep-23
RKM,54213,PRAKASH LASUN CHUTNEY 100GM,7,50,49.5,24-Sep-23
RKM,37215,PRASAD DRON SMALL,15,10,10,24-Sep-23
RKM,6552,PRAVIN GREEN CHI. PIC 500 BTL,5,135,130,24-Sep-23
RKM,9571,PRAVIN GREEN CHILLI PIC 200GM,2,70,69.3,24-Sep-23
RKM,40083,PRAVIN GREEN CHILLI THCH 100G,6,30,29.7,24-Sep-23
RKM,13269,PRAVIN KOLHAPURI THECHA 100G,15,30,29.7,24-Sep-23
RKM,6558,PRAVIN LIME PICKLE 200GM RFL,3,70,68.6,24-Sep-23
RKM,520,PRAVIN MANGO PICKLE 100GM (J),13,35,34.65,24-Sep-23
RKM,6554,PRAVIN MANGO PICKLE 200GMRFL*,2,70,69.3,24-Sep-23
RKM,42818,PRAVIN MANGO PICKLE500G JAR,2,135,133.65,24-Sep-23
RKM,6609,PRAVIN MIX PICKLE 1KG JAR,1,225,215,24-Sep-23
RKM,6556,PRAVIN MIX PICKLE 200GM RFL,5,70,69.3,24-Sep-23
RKM,525,PRAVIN MIXED PICKLE 100GM (J),4,35,34.65,24-Sep-23
RKM,6548,PRAVIN MIXED PICKLE 500GM BTL,2,135,130,24-Sep-23
RKM,39489,PREMIUM ROOM FR RAJNIGAN125GM,1,175,87.5,24-Sep-23
RKM,25914,PRIL LIME+VINEGAR LIQ 120 ML,38,20,19.8,24-Sep-23
RKM,40888,PRIL PERFECT ACTIVE LIME425M,11,116,114.84,24-Sep-23
RKM,45203,PRILL ACTIVE DISHWASH GEL 2LT,6,499,299,24-Sep-23
RKM,59941,PRINGLE CREAM & ONION 40 GM,16,55,54.45,24-Sep-23
RKM,44078,PRINGLE CREM&ONION 107* GM,14,115,110,24-Sep-23
RKM,59942,PRINGLE ORIGINAL 40 GM,18,55,54.45,24-Sep-23
RKM,738,PRO EASE GO ULTRA XL+ 5 PADS,9,35,34.65,24-Sep-23
RKM,1258,PUMPKIN SEED 100 GM,3,69,69,24-Sep-23
RKM,54253,PURO SALT 1KG,15,110,105,24-Sep-23
RKM,17397,QUAKER OATMEAL OATS1.5K.RFL*,7,292,267,24-Sep-23
RKM,1263,QUINOA SEEDS 100 GM,4,29,29,24-Sep-23
RKM,29014,R K BIRYANI RICE KHUSHNASIB*,42.015,97,97,24-Sep-23
RKM,37895,R OLD SURTI-WADA KOLM D-MORE,90.35,72,72,24-Sep-23
RKM,3490,R.K  DRY FRUIT PRASAD 100 GM,7,45,38,24-Sep-23
RKM,2933,R.K JUMBO OATS 200 GM,6,40,35,24-Sep-23
RKM,2889,R.K NACHNI MURMURA 100 GM,12,22,22,24-Sep-23
RKM,2877,R.K NACHNI MURMURA BALL 100G,6,20,20,24-Sep-23
RKM,55816,R.K PRASAD 200 GM,4,45,38,24-Sep-23
RKM,2882,R.K RAAGI FLEX 100 GM,4,30,30,24-Sep-23
RKM,2880,R.K RAJGEERA BOONDI 100 GM,6,48,48,24-Sep-23
RKM,3189,R.K SABU GR CHILI PAPAD 100G,10,38,38,24-Sep-23
RKM,3185,R.K SABU JEERA PAPAD 100G,10,38,38,24-Sep-23
RKM,2942,R.K SOYA GRANUAL 200 GM,10,35,35,24-Sep-23
RKM,1534,R.K SP BHAGAR PITH 200 GM,8,35,35,24-Sep-23
RKM,2917,R.K SP RAJGIRA PITH 200 GM,7,45,45,24-Sep-23
RKM,2920,R.K SP SABUDANA PITH 200 GM,9,35,35,24-Sep-23
RKM,42925,R.K SUGANDHI MODAK PEETH 1 KG,22,75,68,24-Sep-23
RKM,3489,R.K SUGAR PEANUT 100 GM,10,30,28,24-Sep-23
RKM,62596,R.K TANDUL BHAKRI PITH 500 GM,10,30,24,24-Sep-23
RKM,1270,R.K TIL REVADI 100GM,5,20,20,24-Sep-23
RKM,10459,R.K. BESAN 500 GM,23,65,65,24-Sep-23
RKM,429,R.K. JADA  POHA 1 KG,25,70,68,24-Sep-23
RKM,439,R.K. JADA  POHA 500 GM,25,35,35,24-Sep-23
RKM,2926,R.K. UPWAS BHAJNI PITH 200 GM,4,55,55,24-Sep-23
RKM,46080,R.K.B AMCHURA POWDER 100GM,6,43,43,24-Sep-23
RKM,2855,R.K.B BAJRA BALL 100G,5,20,20,24-Sep-23
RKM,2653,R.K.B BIG WHEAT MURMURA 100G,3,30,30,24-Sep-23
