Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
rk-wheat-shior-atta-3-kg-1-s3,RK WHEAT SHIOR ATTA 3 KG || S3,Title,Default Title,,,,,1326,,,3- 400612 RKDA - Diva,0,0,0,0,0
rk-wheat-shior-atta-3-kg-1-s2,RK WHEAT SHIOR ATTA 3 KG || S2,Title,Default Title,,,,,1326,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
panchamal-mix-dal-250gm-1-s2,PANCHAMAL MIX DAL 250GM || S2,Title,Default Title,,,,,1331,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
mapro-strawb-crush-700ml-btl-1,MAPRO STRAWB CRUSH 700ML BTL || S1,Title,Default Title,,,,,1339,,,1 Dombivli East (RKM),0,0,0,0,0
mapro-lemon-squash-700-ml-bottle-1,MAPRO LEMON SQUASH 700 ML BOTTLE || S1,Title,Default Title,,,,,1340,,,1 Dombivli East (RKM),0,0,0,0,0
mapro-lemon-squash-700-ml-bottle-2,MAPRO LEMON SQUASH 700 ML BOTTLE || S2,Title,Default Title,,,,,1340,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
mapro-crush-alphonso-mango-700-ml-bottle-1,MAPRO CRUSH ALPHONSO MANGO 700 ML BOTTLE || S1,Title,Default Title,,,,,1347,,,1 Dombivli East (RKM),0,0,0,0,0
mapro-rose-syrup-700-ml-bottle-1,MAPRO ROSE SYRUP 700 ML BOTTLE || S1,Title,Default Title,,,,,1350,,,1 Dombivli East (RKM),0,0,0,0,0
energy-drink-1,GLUCON-D ORANGE FLAVOUR INSTANT ENERGY DRINK 100 G REFILL PACK || S3,Title,Default Title,,,,,1487,,,3- 400612 RKDA - Diva,0,0,0,0,0
kelloggs-corn-flakes-original-475-g-3,KELLOGG'S CORN FLAKES ORIGINAL 475 G || S3,Title,Default Title,,,,,1596,,,3- 400612 RKDA - Diva,0,0,0,0,0
cold-drink-11,THUMS UP SOFT DRINK PET BOTTLE 2.25 LTR || S1,Title,Default Title,,,,,1602,,,1 Dombivli East (RKM),0,0,0,0,0
xotik-soft-drink-jeeru-jeera-masala-2-l-bottle-3,XOTIK SOFT DRINK - JEERU JEERA MASALA 2 LTR BOTTLE || S1,Title,Default Title,,,,,1609,,,1 Dombivli East (RKM),0,0,0,0,0
xotik-soft-drink-jeeru-jeera-masala-2-l-bottle-2,XOTIK SOFT DRINK - JEERU JEERA MASALA 2 LTR BOTTLE || S2,Title,Default Title,,,,,1609,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
parachute-coconut-oil-1lt-3,PARACHUTE COCONUT OIL 1LT || S3,Title,Default Title,,,,,1626,,,3- 400612 RKDA - Diva,0,0,0,0,0
parachute-coconut-oil-1lt-1,PARACHUTE COCONUT OIL 1LT || S1,Title,Default Title,,,,,1626,,,1 Dombivli East (RKM),0,0,0,0,0
divya-shakti-pooja-purpose-for-diya-lamps-500-ml-3,Divya Shakti Pooja Purpose For Diya & Lamp Oil 500 ml || S3,Title,Default Title,,,,,1711,,,3- 400612 RKDA - Diva,0,0,0,0,0
divya-shakti-pooja-purpose-for-diya-lamps-500-ml-1,DIVYA SHAKTI POOJA PURPOSE FOR DIYA & LAMP OIL 500 ML || S1,Title,Default Title,,,,,1711,,,1 Dombivli East (RKM),0,0,0,0,0
nabati-wafer-biscuit-30gm-3,NABATI WAFER BISCUIT 30GM || S3,Title,Default Title,,,,,1720,,,3- 400612 RKDA - Diva,0,0,0,0,0
nabati-wafer-biscuit-30gm-1,NABATI WAFER BISCUIT 30GM || S1,Title,Default Title,,,,,1720,,,1 Dombivli East (RKM),0,0,0,0,0
jeera-250-gm-1,JEERA 250 G || S3,Title,Default Title,,,,,1894,,,3- 400612 RKDA - Diva,0,0,0,0,0
jeera-250-gm-2,JEERA 250 G || S2,Title,Default Title,,,,,1894,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
r-k-bazar-dink-250-gm-2,R.K.BAZAR DINK 250 G || S3,Title,Default Title,,,,,1897,,,3- 400612 RKDA - Diva,0,0,0,0,0
r-k-bazar-dink-250-gm-3,R.K.BAZAR DINK 250 G || S2,Title,Default Title,,,,,1897,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
shubh-sanskar-wet-dhoop-20pc-1,SHUBH SANSKAR WET DHOOP 20PC || S1,Title,Default Title,,,,,1910,,,1 Dombivli East (RKM),0,0,0,0,0
everest-kitchen-king-masala-100-g-carton-3,EVEREST KITCHEN KING MASALA 100 G CARTON || S3,Title,Default Title,,,,,1967,,,3- 400612 RKDA - Diva,0,0,0,0,0
m-p-sharbati-wheat-4-5-kg-3,WHEAT MP SHARBATI ROYAL GOLD 1 KG || S3,Size,1 kg,,,,,2040,,,3- 400612 RKDA - Diva,0,0,0,0,0
r-k-b-polish-til-100g-3,R.K.B POLISH TIL 100G || S3,Title,Default Title,,,,,2150,,,3- 400612 RKDA - Diva,0,0,0,0,0
flower-print-umbrella-sv-1-s3,FLOWER PRINT UMBRELLA (SV) || S3,Title,Default Title,,,,,2397,,,3- 400612 RKDA - Diva,0,0,0,0,0
double-fold-umbrella-sv-1-s3,DOUBLE FOLD UMBRELLA (SV) || S3,Title,Default Title,,,,,2400,,,3- 400612 RKDA - Diva,0,0,0,0,0
double-fold-umbrella-sv-1,DOUBLE FOLD UMBRELLA (SV) || S1,Title,Default Title,,,,,2400,,,1 Dombivli East (RKM),0,0,0,0,0
geeven-jyoti-lachkari-wada-kolam-rice-26-kg-3,GEEVEN JYOTI LACHKARI WADA KOLAM RICE || S3,Size,1 kg,,,,,2403,,,3- 400612 RKDA - Diva,0,0,0,0,0
butter-2,"AMUL BUTTER PASTEURISED, 500 G || S2",Title,Default Title,,,,,2504,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
amul-cheese-slices-200-g-pouch-1,AMUL CHEESE SLICES 200 G POUCH || S1,Title,Default Title,,,,,2531,,,1 Dombivli East (RKM),0,0,0,0,0
britannia-cheese-slices-200-g-pack-s2,BRITANNIA CHEESE SLICES 200 G (PACK) || S2,Title,Default Title,,,,,2535,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
sun-dark-fant-choc-fill-600g-1,SUN-DARK FANTACY CHOCO FILLS 600 GM || S1,Title,Default Title,,,,,2632,,,1 Dombivli East (RKM),0,0,0,0,0
dagad-ful-50-gm-1,DAGAD PHOOL 50 G || S1,Title,Default Title,,,,,2646,,,1 Dombivli East (RKM),0,0,0,0,0
dagad-ful-50-gm-2,DAGAD PHOOL 50 G || S2,Title,Default Title,,,,,2646,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
sunfeast-orn-mari-bis-100gm-2,SUNFEAST ORN MARI BIS 100GM || S2,Title,Default Title,,,,,2671,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
black-salt-powder-250-gm-3,BLACK SALT POWDER 250 G || S3,Title,Default Title,,,,,2704,,,3- 400612 RKDA - Diva,0,0,0,0,0
r-k-bazar-triphada-20-gm-1,R.K.BAZAR TRIPHALA 20 G || S1,Title,Default Title,,,,,2819,,,1 Dombivli East (RKM),0,0,0,0,0
rk-masala-papad-200gm-1-s2,RK MASALA PAPAD 200GM || S2,Title,Default Title,,,,,2860,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
dermi-cool-laven-powder-150gm-2,DERMI COOL LAVEN POWDER 150GM || S2,Title,Default Title,,,,,2939,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
r-k-masala-elaichi-50-gm-2,R K MASALA ELAICHI 50 G || S1,Title,Default Title,,,,,2946,,,1 Dombivli East (RKM),0,0,0,0,0
dabur-glucose-dabur-gluco-plus-c-400-g-jar-orange-3,DABUR GLUCOSE DABUR GLUCO PLUS C - 400 G JAR (ORANGE) || S3,Title,Default Title,,,,,3024,,,3- 400612 RKDA - Diva,0,0,0,0,0
dabur-glucose-dabur-gluco-plus-c-400-g-jar-orange-1,DABUR GLUCOSE DABUR GLUCO PLUS C - 400 G JAR (ORANGE) || S1,Title,Default Title,,,,,3024,,,1 Dombivli East (RKM),0,0,0,0,0
cadbury-perk-double-chocolate-28-g-1,CADBURY PERK DOUBLE CHOCOLATE 28 G || S1,Title,Default Title,,,,,3052,,,1 Dombivli East (RKM),0,0,0,0,0
godrej-air-pock-tang-delit10g-3,GODREJ AIR POCK TANG DELIT10G || S3,Title,Default Title,,,,,3077,,,3- 400612 RKDA - Diva,0,0,0,0,0
roohafza-sharbat-750-ml-bottle-3,Roohafza Sharbat 750 Ml Bottle || S3,Title,Default Title,,,,,3105,,,3- 400612 RKDA - Diva,0,0,0,0,0
roohafza-sharbat-750-ml-bottle-1,ROOHAFZA SHARBAT 750 ML BOTTLE || S1,Title,Default Title,,,,,3105,,,1 Dombivli East (RKM),0,0,0,0,0
dhara-gro-nut-oil-5-lt-j-3,DHARA GRO- NUT OIL 5 LT (J) || S3,Title,Default Title,,,,,3724,,,3- 400612 RKDA - Diva,0,0,0,0,0
hridaydeep-lamp-oil-900ml-5,HRIDAYDEEP LAMP OIL 900 ML || S2,Title,Default Title,,,,,3729,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
parle-melody-chocolaty-toffee-391-g-pouch-2,PARLE MELODY CHOCOLATY TOFFEE - 391 G POUCH || S2,Title,Default Title,,,,,3750,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
lijjat-papad-urad-mini-1-kg-pouch-2,LIJJAT PAPAD URAD MINI 1 KG POUCH || S2,Title,Default Title,,,,,3878,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
bajaj-almond-drops-premium-hair-oil-with-real-almond-extracts-100-ml-1,BAJAJ ALMOND DROPS PREMIUM HAIR OIL WITH REAL ALMOND EXTRACTS 100 ML || S1,Title,Default Title,,,,,4348,,,1 Dombivli East (RKM),0,0,0,0,0
bajaj-almond-drops-200-ml-1,BAJAJ ALMOND DROPS (200 ML) || S1,Title,Default Title,,,,,4349,,,1 Dombivli East (RKM),0,0,0,0,0
electric-kapur-dani-1-s3,ELECTRIC KAPUR DANI || S3,Title,Default Title,,,,,4460,,,3- 400612 RKDA - Diva,0,0,0,0,0
tang-orange-flavour-500-gm-3,TANG ORANGE FLAVOUR 500 GM || S3,Title,Default Title,,,,,4681,,,3- 400612 RKDA - Diva,0,0,0,0,0
tang-orange-flavour-500-gm-2,TANG ORANGE FLAVOUR 500 GM || S2,Title,Default Title,,,,,4681,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
badisoap-shekali-250-gm-2,BADISOAP SHEKALI 250 G || S2,Title,Default Title,,,,,4747,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
nestle-maggi®-hot-sweet-tomato-chilli-sauce-1-kg-bottle-3,NESTLE MAGGI® HOT & SWEET TOMATO CHILLI SAUCE 1 KG BOTTLE || S3,Title,Default Title,,,,,4864,,,3- 400612 RKDA - Diva,0,0,0,0,0
milky-mist-table-butter-salted-100-g-1,MILKY MIST TABLE BUTTER SALTED 100 G || S1,Title,Default Title,,,,,5275,,,1 Dombivli East (RKM),0,0,0,0,0
akka-halkund-500-gm-1-s3,AKKA HALKUND 500 GM || S3,Title,Default Title,,,,,5378,,,3- 400612 RKDA - Diva,0,0,0,0,0
haldirams-namkeen-mixture-150-g-3,HALDIRAM'S MIXTURE 150 GM || S3,Title,Default Title,,,,,5394,,,3- 400612 RKDA - Diva,0,0,0,0,0
dermi-cool-reg-manth-pow-150g-3,DERMI COOL REG MANTH POW 150G || S3,Title,Default Title,,,,,5576,,,3- 400612 RKDA - Diva,0,0,0,0,0
dermi-cool-reg-manth-pow-150g-2,DERMI COOL REG MANTH POW 150G || S2,Title,Default Title,,,,,5576,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
lizol-disinfectant-surface-floor-cleaner-liquid-citrus-500-ml-2,"LIZOL DISINFECTANT SURFACE & FLOOR CLEANER LIQUID, CITRUS - 500 ML || S2",Title,Default Title,,,,,5687,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
parle-monaco-pizza-120-g-1,"PARLE MONACO PIZZA, 120 G || S1",Title,Default Title,,,,,5721,,,1 Dombivli East (RKM),0,0,0,0,0
mapro-orange-crush-700-ml-bottle-1,MAPRO ORANGE CRUSH 700 ML BOTTLE || S1,Title,Default Title,,,,,5846,,,1 Dombivli East (RKM),0,0,0,0,0
mapro-orange-crush-700-ml-bottle-2,MAPRO ORANGE CRUSH 700 ML BOTTLE || S2,Title,Default Title,,,,,5846,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
johnsons-baby-no-more-tears-baby-shampoo-200-ml-3,JOHNSON'S BABY NO MORE TEARS BABY SHAMPOO 200 ML || S3,Title,Default Title,,,,,6455,,,3- 400612 RKDA - Diva,0,0,0,0,0
johnsons-baby-no-more-tears-baby-shampoo-200-ml-1,JOHNSON'S BABY NO MORE TEARS BABY SHAMPOO 200 ML || S1,Title,Default Title,,,,,6455,,,1 Dombivli East (RKM),0,0,0,0,0
pantry-staples-11,SUHANA PRAVIN PICKLES MANGO PICKLE 1 KG BOTTLE || S1,Title,Default Title,,,,,6544,,,1 Dombivli East (RKM),0,0,0,0,0
guinea-groundnut-oil-1-l-refill-3,GUINEA GROUNDNUT OIL 1 LTR (REFILL) || S2,Title,Default Title,,,,,6887,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
kids-umbrella-rs-199-jmd-1-s3,KIDS UMBRELLA RS 199 (JMD) || S3,Title,Default Title,,,,,7354,,,3- 400612 RKDA - Diva,0,0,0,0,0
kids-umbrella-rs-199-jmd-1-s2,KIDS UMBRELLA RS 199 (JMD) || S2,Title,Default Title,,,,,7354,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
sprite-lemon-2-25-ltr-1,SPRITE LEMON 2.25 LTR || S1,Title,Default Title,,,,,7441,,,1 Dombivli East (RKM),0,0,0,0,0
pepsi-soft-drink-bottle-600-ml-3,"PEPSI SOFT DRINK BOTTLE, 600 ML || S3",Title,Default Title,,,,,7475,,,3- 400612 RKDA - Diva,0,0,0,0,0
pepsi-soft-drink-bottle-600-ml-2,"PEPSI SOFT DRINK BOTTLE, 600 ML || S2",Title,Default Title,,,,,7475,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
bisleri-soda-750ml-btl-1,BISLERI SODA 750ML BTL* || S1,Title,Default Title,,,,,7495,,,1 Dombivli East (RKM),0,0,0,0,0
gebi-super-spin-mop-3,GEBI SUPER SPIN MOP || S3,Title,Default Title,,,,,7534,,,3- 400612 RKDA - Diva,0,0,0,0,0
gebi-super-spin-mop-1,GEBI SUPER SPIN MOP || S1,Title,Default Title,,,,,7534,,,1 Dombivli East (RKM),0,0,0,0,0
aakash-garlic-mixture-800-gm-1,AAKASH GARLIC MIXTURE 800 GM || S1,Title,Default Title,,,,,7701,,,1 Dombivli East (RKM),0,0,0,0,0
nestle-milkybar-chocolate-14-g-2,NESTLE MILKYBAR CHOCOLATE 14 G || S2,Title,Default Title,,,,,7713,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
haldirams-namkeen-moong-dal-200-g-pouch-2,HALDIRAM'S MOONG DAL 200 GM POUCH || S2,Title,Default Title,,,,,7911,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
surf-excel-quick-wash-1-kg-3,SURF EXCEL QUICK WASH 1 KG || S3,Title,Default Title,,,,,8202,,,3- 400612 RKDA - Diva,0,0,0,0,0
everest-kesar-milk-masala-10-g-3,EVEREST KESAR MILK MASALA 10 G || S3,Title,Default Title,,,,,8331,,,3- 400612 RKDA - Diva,0,0,0,0,0
dettol-antiseptic-liq-250-ml-3,DETTOL ANTISEPTIC LIQUID 250 ML || S1,Title,Default Title,,,,,8812,,,1 Dombivli East (RKM),0,0,0,0,0
amul-cheese-100-g-1,AMUL CHEESE 100 G || S1,Title,Default Title,,,,,8924,,,1 Dombivli East (RKM),0,0,0,0,0
amul-cheese-100-g-2,AMUL CHEESE 100 G || S2,Title,Default Title,,,,,8924,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
bisleri-500-ml-1,BISLERI 500 ML || S1,Title,Default Title,,,,,9027,,,1 Dombivli East (RKM),0,0,0,0,0
roll-3,BRITANNIA TREAT VANILLA CREAM ROLL 45 G || S3,Title,Default Title,,,,,9725,,,3- 400612 RKDA - Diva,0,0,0,0,0
limca-2-25-litre-btl-3,LIMCA 2.25 LITRE BTL || S3,Title,Default Title,,,,,10147,,,3- 400612 RKDA - Diva,0,0,0,0,0
limca-2-25-litre-btl-2,LIMCA 2.25 LITRE BTL || S2,Title,Default Title,,,,,10147,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
tata-tea-gold-250-g-3,TATA TEA GOLD 250 G || S3,Title,Default Title,,,,,10251,,,3- 400612 RKDA - Diva,0,0,0,0,0
tata-tea-gold-250-g-1,TATA TEA GOLD 250 G || S1,Title,Default Title,,,,,10251,,,1 Dombivli East (RKM),0,0,0,0,0
patanjali-kesh-kanti-hair-cleanser-shampoo-200-ml-3,"PATANJALI KESH KANTI HAIR CLEANSER SHAMPOO, 200 ML || S3",Title,Default Title,,,,,10263,,,3- 400612 RKDA - Diva,0,0,0,0,0
patanjali-kesh-kanti-hair-cleanser-shampoo-200-ml-2,"PATANJALI KESH KANTI HAIR CLEANSER SHAMPOO, 200 ML || S2",Title,Default Title,,,,,10263,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
stayfree-secure-dry-reg-8-2p-3,STAYFREE SECURE DRY REGULAR 8+2PC || S3,Title,Default Title,,,,,10622,,,3- 400612 RKDA - Diva,not stocked,not stocked,not stocked,0,0
nutrela-soya-mini-chunc-200gm-3,NUTRELA SOYA MINI CHUNC 200GM || S3,Title,Default Title,,,,,10996,,,3- 400612 RKDA - Diva,0,0,0,0,0
panda-smart-gas-lighter-1,PANDA SMART GAS LIGHTER || S1,Title,Default Title,,,,,11502,,,1 Dombivli East (RKM),0,0,0,0,0
dettol-cool-germ-protection-bathing-soap-bar-125-g-pack-of-7,"DETTOL COOL GERM PROTECTION BATHING SOAP BAR, 125 G (PACK OF 4) || S3",Title,Default Title,,,,,11948,,,3- 400612 RKDA - Diva,0,0,0,0,0
tide-big-detergent-bar-250-g-3,TIDE BIG DETERGENT BAR 250 G || S3,Title,Default Title,,,,,12551,,,3- 400612 RKDA - Diva,0,0,0,0,0
amul-kool-elaichi-milk-200ml-3,AMUL KOOL ELAICHI MILK 200ML || S3,Title,Default Title,,,,,13172,,,3- 400612 RKDA - Diva,0,0,0,0,0
nescafe-sunrise-coffee-10-g-pouch-2,NESCAFE SUNRISE COFFEE 10 G POUCH || S2,Title,Default Title,,,,,13334,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
fair-lov-bb-found-fai-cre-9gm-3,FAIR&LOV BB FOUND FAI CRE 9GM || S3,Title,Default Title,,,,,13618,,,3- 400612 RKDA - Diva,0,0,0,0,0
vim-fresh-lemon-dishwash-bar-200-g-combo-pack-of-6,VIM FRESH LEMON DISHWASH BAR 200 G (COMBO PACK OF 3) || S3,Title,Default Title,,,,,16018,,,3- 400612 RKDA - Diva,0,0,0,0,0
vim-fresh-lemon-dishwash-bar-200-g-combo-pack-of-5,VIM FRESH LEMON DISHWASH BAR 200 G (COMBO PACK OF 3) || S2,Title,Default Title,,,,,16018,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
dabur-meswak-toothpaste-300-g-3,DABUR MESWAK TOOTHPASTE 300 G || S3,Title,Default Title,,,,,16454,,,3- 400612 RKDA - Diva,0,0,0,0,0
dabur-meswak-toothpaste-300-g-2,DABUR MESWAK TOOTHPASTE 300 G || S2,Title,Default Title,,,,,16454,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
amul-cow-ghee-500-ml-r-3,AMUL  COW GHEE 500 ML || S3,Title,Default Title,,,,,19322,,,3- 400612 RKDA - Diva,0,0,0,0,0
royal-shahi-gulab-mukhw-100gm-1,ROYAL SHAHI GULAB MUKHW 100GM || S1,Title,Default Title,,,,,22720,,,1 Dombivli East (RKM),0,0,0,0,0
patanjali-namkeen-biscuits-80-g-2,PATANJALI NAMKEEN BISCUITS 80 G || S2,Title,Default Title,,,,,24726,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
unibic-foods-snappers-potato-crackers-achari-mango-crispy-crunchy-300-g-2,UNIBIC FOODS SNAPPERS POTATO CRACKERS ACHARI MANGO CRISPY CRUNCHY 300 G || S2,Title,Default Title,,,,,24855,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
dettol-soap-cool-75-g-pack-of-5,DETTOL SKIN CARE SOAP 4*75G || S1,Title,Default Title,,,,,25248,,,1 Dombivli East (RKM),0,0,0,0,0
dettol-soap-cool-75-g-pack-of-6,DETTOL SKIN CARE SOAP 4*75G || S2,Title,Default Title,,,,,25248,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
pril-perfect-lime-120-ml-2,"PRIL PERFECT LIME, 120 ML || S2",Title,Default Title,,,,,25914,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
sunfeast-biscuits-marie-light-100-g-pack-3,"SUNFEAST BISCUITS MARIE LIGHT, 100 G PACK || S3",Title,Default Title,,,,,26370,,,3- 400612 RKDA - Diva,0,0,0,0,0
sunfeast-biscuits-marie-light-100-g-pack-2,"SUNFEAST BISCUITS MARIE LIGHT, 100 G PACK || S2",Title,Default Title,,,,,26370,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
himalaya-refreshing-baby-soap-75-g-1,HIMALAYA REFRESHING BABY SOAP 75 G || S1,Title,Default Title,,,,,27610,,,1 Dombivli East (RKM),0,0,0,0,0
tang-lemon-flavour-75-gm-3,TANG LEMON FLAVOUR 75 GM || S3,Title,Default Title,,,,,27639,,,3- 400612 RKDA - Diva,0,0,0,0,0
tang-lemon-flavour-75-gm-2,TANG LEMON FLAVOUR 75 GM || S2,Title,Default Title,,,,,27639,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
himalaya-baby-powder-pack-of-100-g-1,HIMALAYA BABY POWDER (PACK OF 100 G) || S1,Title,Default Title,,,,,28432,,,1 Dombivli East (RKM),0,0,0,0,0
gemini-refined-sunflower-oil-15-l-3,GEMINI REFINED SUNFLOWER OIL 15 LTR || S1,Title,Default Title,,,,,29542,,,1 Dombivli East (RKM),0,0,0,0,0
himalaya-gentle-baby-shampoo-100-ml-1,HIMALAYA GENTLE BABY SHAMPOO (100 ML) || S1,Title,Default Title,,,,,29612,,,1 Dombivli East (RKM),0,0,0,0,0
himalaya-white-face-wash-50-ml-3,HIMALAYA WHITE FACE WASH 50 ML || S3,Title,Default Title,,,,,30513,,,3- 400612 RKDA - Diva,0,0,0,0,0
cycle-pure-agarbathies-three-in-one-202-gm-2,CYCLE PURE AGARBATHIES THREE IN ONE 202 G || S1,Title,Default Title,,,,,30633,,,1 Dombivli East (RKM),0,0,0,0,0
cycle-pure-agarbathies-three-in-one-202-gm-3,CYCLE PURE AGARBATHIES THREE IN ONE 202 G || S2,Title,Default Title,,,,,30633,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
nivea-fresh-comfort-deodorant-for-women-150-ml-1,"NIVEA FRESH COMFORT DEODORANT FOR WOMEN, 150 ML || S1",Title,Default Title,,,,,30875,,,1 Dombivli East (RKM),0,0,0,0,0
lizol-lavender-disinfectant-surface-cleaner-975-ml-2,LIZOL LAVENDER DISINFECTANT SURFACE CLEANER 975 ML || S2,Title,Default Title,,,,,31213,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
bournvita-5-star-magic-refill-500-g-3,BOURNVITA 5 STAR MAGIC REFILL - 500 G || S3,Title,Default Title,,,,,31328,,,3- 400612 RKDA - Diva,0,0,0,0,0
bournvita-5-star-magic-refill-500-g-2,BOURNVITA 5 STAR MAGIC REFILL - 500 G || S2,Title,Default Title,,,,,31328,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
chandrika-ayurvedic-soappack-of-8,CHANDRIKA AYURVEDIC SOAP (PACK OF 4) || S1,Title,Default Title,,,,,31580,,,1 Dombivli East (RKM),0,0,0,0,0
nut-chocolate-chikki-125-g-1,NUT CHOCOLATE CHIKKI 125 G || S1,Title,Default Title,,,,,31614,,,1 Dombivli East (RKM),0,0,0,0,0
rk-mukhwas-ora-lem-mix100gm-1-s2,RK MUKHWAS ORA LEM MIX100GM || S2,Title,Default Title,,,,,32058,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
bottled-beverages-water-drink-mixes-13,KINLEY WATER 1 LTR || S3,Title,Default Title,,,,,32112,,,3- 400612 RKDA - Diva,0,0,0,0,0
patanjali-aarogya-biscuits-83-33-g-2,PATANJALI AAROGYA BISCUITS - 83.33 G || S2,Title,Default Title,,,,,32393,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
gold-winner-refined-sunflower-oil-1-l-pouch-2,GOLD WINNER REFINED SUNFLOWER OIL 1 LTR POUCH || S2,Title,Default Title,,,,,32613,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
laxmi-dhoop-big-8-pcs-3,LAXMI DHOOP (BIG) 8 PCS || S3,Title,Default Title,,,,,33071,,,3- 400612 RKDA - Diva,0,0,0,0,0
laxmi-dhoop-big-8-pcs-1,LAXMI DHOOP (BIG) 8 PCS || S1,Title,Default Title,,,,,33071,,,1 Dombivli East (RKM),0,0,0,0,0
ghadi-detergent-powder-1kg-1,GHADI DETERGENT POWDER 1 KG || S3,Title,Default Title,,,,,33126,,,3- 400612 RKDA - Diva,0,0,0,0,0
gillete-mach3-blade-4pc-1,GILLETTE MACH3 BLADE 4PC || S3,Title,Default Title,,,,,33188,,,3- 400612 RKDA - Diva,0,0,0,0,0
lijjat-papad-udad-special-500-g-pack-2,LIJJAT PAPAD URAD SPECIAL 500 G PACK || S2,Title,Default Title,,,,,33536,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
everest-garam-masala-50-g-1,EVEREST GARAM MASALA 50 G || S1,Title,Default Title,,,,,33848,,,1 Dombivli East (RKM),0,0,0,0,0
namkeen-haldirams-khatta-meetha-175-g-pack-1,HALDIRAM'S NAMKEEN KHATTA MEETHA 200 G PACK || S3,Title,Default Title,,,,,34171,,,3- 400612 RKDA - Diva,0,0,0,0,0
secret-temptation-passion-deodorant-spray-for-women-150-ml-3,SECRET TEMPTATION PASSION DEODORANT SPRAY - FOR WOMEN 150 ML || S3,Title,Default Title,,,,,34392,,,3- 400612 RKDA - Diva,0,0,0,0,0
secret-temptation-passion-deodorant-spray-for-women-150-ml-2,SECRET TEMPTATION PASSION DEODORANT SPRAY - FOR WOMEN 150 ML || S2,Title,Default Title,,,,,34392,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
chings-noodles-schezwan-vegetarian-60-g-3,"CHING'S NOODLES SCHEZWAN, VEGETARIAN 60 G || S3",Title,Default Title,,,,,34441,,,3- 400612 RKDA - Diva,0,0,0,0,0
chings-noodles-schezwan-vegetarian-60-g-2,"CHING'S NOODLES SCHEZWAN, VEGETARIAN 60 G || S2",Title,Default Title,,,,,34441,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
harpic-disinfectant-toilet-cleaner-liquid-orange-500-ml-3,"HARPIC DISINFECTANT TOILET CLEANER LIQUID, ORANGE - 500 ML || S3",Title,Default Title,,,,,34511,,,3- 400612 RKDA - Diva,0,0,0,0,0
